6264812,"150 Lockwood Ave",40.913278,-73.790877,156
10975154,"3574 Boston Rd",40.878464,-73.844024,157
5641637,"38 W Forest Ave",40.886796,-73.982968,158
6280888,"3423 Boston Rd",40.876211,-73.849125,159
6292272,"120 Plandome Ct",40.803428,-73.703195,160
6233118,"119 State Hwy 303",41.042809,-73.945602,161
6227669,"150 W 117th St",40.803221,-73.950971,162
6207547,"2765 Webster Ave",40.865595,-73.886476,163
10981612,"448 Mile Square Rd",40.941002,-73.861702,164
6272399,"1946 Webster Ave",40.848705,-73.900225,165
10555581,"3708 Riverdale Ave",40.88702,-73.907303,166
1663554,"76 Old Church Rd",41.037332,-73.617295,167
6399628,"27 Vernon Pl",40.923158,-73.828644,168
6628791,"2905 Scott Pl",40.829112,-73.823,169
6235819,"559 E 3rd St",40.907147,-73.815088,170
6305417,"506 Malcolm X Blvd",40.815404,-73.939909,171
5822140,"469 Elkwood Ter",40.905705,-73.96015,172
6262810,"1634 Eastchester Rd",40.845305,-73.84493,173
11058659,"100 Port Washington Blvd",40.8013,-73.6661,174
6360762,"10 Medical Plz",40.874192,-73.622588,175
10872563,"315 Broad Ave",40.848772,-73.997433,176
6366067,"120 W Lincoln Ave",40.916135,-73.842364,177
10973432,"767 Lydig Ave",40.854589,-73.865054,178
10968657,"903 Sheridan Ave",40.827299,-73.920666,179
10840343,"115 River Rd Ste 1031",40.80468,-73.992476,180
10985557,"10 Arbor Ln",41.106742,-73.990799,181
6657124,"192 Gramatan Ave",40.914756,-73.837491,182
10949697,"6 Edgecombe Avenue",40.81909,-73.942846,183
10969024,"1200 Woodycrest Ave Apt 5E",40.8368,-73.924698,184
6220525,"1088 Morris Ave",40.82937,-73.916121,185
10833785,"176 Bedford Rd",41.101501,-73.703499,186
6276828,"584 W 207th St",40.867542,-73.921224,187
6323525,"25 Glen St",40.864039,-73.630657,188
6330833,"108 Centre Ave",40.907098,-73.783514,189
6514389,"777 White Plains Rd",40.975207,-73.803026,190
5873945,"306 Broad Ave",40.848577,-73.99725,191
10972099,"609 Morris Park Ave",40.844311,-73.869334,192
6453639,"1144 Metcalf Ave",40.828107,-73.872269,193
6587572,"41 Tara Dr",40.808142,-73.616936,194
6494978,"1266 Castle Hill Ave",40.833994,-73.851548,195
10980873,"42 Bloomingdale Dr",40.979939,-73.7882,196
6201949,"2232 7th Ave",40.813105,-73.945343,197
10432086,"33 High Ave",41.091846,-73.917308,198
6317290,"468 North Ave",40.918592,-73.786501,199
6699879,"40 Fairway Ct",40.818658,-73.635429,200
10980796,"7 Oak Ln",41.004034,-73.795345,201
10549529,"595 River Rd",40.816124,-73.979986,202
6205694,"707 W 171st St",40.844633,-73.942362,203
6466058,"1314 Merriam Ave",40.8413,-73.925621,204
6480712,"229 City Island Ave",40.844805,-73.785687,205
6285837,"704 Central Park Ave",40.998384,-73.816236,206
5934802,"560 Sylvan Ave",40.889564,-73.944664,207
5589285,"2 Washington Pl",40.812129,-73.991761,208
6532973,"77 Tweed Blvd",41.056275,-73.924945,209
10840985,"4000 Crest Ln",40.864761,-73.971347,210
6633279,"101 E 170th St",40.83932,-73.915024,211
6224277,"522 Mamaroneck Ave",41.022128,-73.758583,212
6216629,"2995 Independence Ave",40.88095,-73.918849,213
10981641,"142 Park Hill Ave",40.92612,-73.892511,214
6331242,"134 7th St",40.911527,-73.801651,215
6151893,"211 W 131st St",40.81333,-73.946836,216
6313406,"43 Church St",40.907711,-73.78102,217
6405813,"1922 Webster Ave",40.847841,-73.900729,218
6186488,"200 E Post Rd",41.030374,-73.762892,219
6214428,"541 N State Rd",41.16328,-73.823353,220
10871636,"102 Engle St Ste A",40.896158,-73.971354,221
10981221,"57 Kensico Rd",41.123624,-73.779182,222
6698919,"564 W 235th St",40.885721,-73.910791,223
6366275,"3981 Boston Rd",40.88435,-73.833397,224
5943241,"410 Broad Ave",40.84989,-73.996281,225
6458872,"1297 Cromwell Ave",40.840752,-73.919912,226
